row_idx	col_idx	log2ratio
NANO-USD	Vet-usd	0.0
NEXO-USD	Vet-usd	0.0
THETA-USD	Vet-usd	0.0
INB-USD	Vet-usd	0.0
ETN-USD	Vet-usd	0.0
XTZ-USD	Vet-usd	0.0
POWR-USD	Vet-usd	0.0
XZC-USD	Vet-usd	0.0
CNX-USD	Vet-usd	0.0
CNX-USD	Vet-usd	0.0
BNB-USD	Vet-usd	0.0
VET-USD	Vet-usd	0.0
PAY-USD	Vet-usd	0.0
TUSD-USD	Vet-usd	0.0
SC-USD	Vet-usd	0.0
RDD-USD	Vet-usd	0.0
XRP-USD	Vet-usd	0.0
NPXS-USD	Vet-usd	0.0
QTUM-USD	Vet-usd	0.0
BTC-USD	Vet-usd	0.0
XLM-USD	Vet-usd	0.0
WTC-USD	Vet-usd	0.0
ONT-USD	Vet-usd	0.0
BNT-USD	Vet-usd	0.0
AION-USD	Vet-usd	0.0
OMG-USD	Vet-usd	0.0
AION-USD	Vet-usd	0.0
MANA-USD	Vet-usd	0.0
WAN-USD	Vet-usd	0.0
NANO-USD	Vet-usd	0.0
GXS-USD	Vet-usd	0.0
MANA-USD	Vet-usd	0.0
XVG-USD	Vet-usd	0.0
NEO-USD	Vet-usd	0.0
BNB-USD	Vet-usd	0.0
PPT-USD	Vet-usd	0.0
PIVX-USD	Vet-usd	0.0
BTM-USD	Vet-usd	0.0
BSV-USD	Vet-usd	0.0
BTS-USD	Vet-usd	0.0
ETH-USD	Vet-usd	0.0
R-USD	Vet-usd	0.0
XEM-USD	Vet-usd	0.0
ARK-USD	Vet-usd	0.0
HC-USD	Vet-usd	0.0
WAX-USD	Vet-usd	0.0
ICX-USD	Vet-usd	0.0
LINK-USD	Vet-usd	0.0
MONA-USD	Vet-usd	0.0
LSK-USD	Vet-usd	0.0
GNT-USD	Vet-usd	0.0
HT-USD	Vet-usd	0.0
DGD-USD	Vet-usd	0.0
WAVES-USD	Vet-usd	0.0
GUSD-USD	Vet-usd	0.0
REP-USD	Vet-usd	0.0
NPXS-USD	Vet-usd	0.0
HOT-USD	Vet-usd	0.0
BCD-USD	Vet-usd	0.0
VET-USD	Vet-usd	0.0
USDC-USD	Vet-usd	0.0
SNT-USD	Vet-usd	0.0
OMG-USD	Vet-usd	0.0
REPO-USD	Vet-usd	0.0
ARK-USD	Vet-usd	0.0
DOGE-USD	Vet-usd	0.0
AE-USD	Vet-usd	0.0
HT-USD	Vet-usd	0.0
EURS-USD	Vet-usd	0.0
PPP-USD	Vet-usd	0.0
BSV-USD	Vet-usd	0.0
BTM-USD	Vet-usd	0.0
POWR-USD	Vet-usd	0.0
MONA-USD	Vet-usd	0.0
LSK-USD	Vet-usd	0.0
KCS-USD	Vet-usd	0.0
XMR-USD	Vet-usd	0.0
RVN-USD	Vet-usd	0.0
ARDR-USD	Vet-usd	0.0
LKY-USD	Vet-usd	0.0
MCO-USD	Vet-usd	0.0
PPP-USD	Vet-usd	0.0
BNT-USD	Vet-usd	0.0
GXS-USD	Vet-usd	0.0
PIVX-USD	Vet-usd	0.0
ZEC-USD	Vet-usd	0.0
XIN-USD	Vet-usd	0.0
ETC-USD	Vet-usd	0.0
BCH-USD	Vet-usd	0.0
XRP-USD	Vet-usd	0.0
DCN-USD	Vet-usd	0.0
XTZ-USD	Vet-usd	0.0
RDD-USD	Vet-usd	0.0
KMD-USD	Vet-usd	0.0
STRAT-USD	Tusd-usd	0.0
HC-USD	Tusd-usd	0.0
BTG-USD	Tusd-usd	0.0
DCR-USD	Tusd-usd	0.0
PPT-USD	Tusd-usd	0.0
DGB-USD	Tusd-usd	0.0
KMD-USD	Tusd-usd	0.0
LTC-USD	Tusd-usd	0.0
DASH-USD	Tusd-usd	0.0
XLM-USD	Tusd-usd	0.0
ICX-USD	Tusd-usd	0.0
GUSD-USD	Tusd-usd	0.0
AOA-USD	Tusd-usd	0.0
ADA-USD	Tusd-usd	0.0
SNT-USD	Tusd-usd	0.0
THETA-USD	Tusd-usd	0.0
MAID-USD	Tusd-usd	0.0
DASH-USD	Tusd-usd	0.0
MKR-USD	Tusd-usd	0.0
USDC-USD	Tusd-usd	0.0
LINK-USD	Tusd-usd	0.0
BCN-USD	Tusd-usd	0.0
LTC-USD	Tusd-usd	0.0
INB-USD	Tusd-usd	0.0
QTUM-USD	Tusd-usd	0.0
BCD-USD	Tusd-usd	0.0
ETC-USD	Tusd-usd	0.0
PAI-USD	Tusd-usd	0.0
ETH-USD	Tusd-usd	0.0
USDT-USD	Tusd-usd	0.0
GNT-USD	Tusd-usd	0.0
WAVES-USD	Tusd-usd	0.0
STRAT-USD	Tusd-usd	0.0
MAID-USD	Tusd-usd	0.0
BTS-USD	Tusd-usd	0.0
TRX-USD	Tusd-usd	0.0
ETN-USD	Tusd-usd	0.0
PAI-USD	Tusd-usd	0.0
NEO-USD	Tusd-usd	0.0
XMR-USD	Tusd-usd	0.0
AOA-USD	Tusd-usd	0.0
XVG-USD	Tusd-usd	0.0
EOS-USD	Tusd-usd	0.0
DGD-USD	Tusd-usd	0.0
PAY-USD	Tusd-usd	0.0
ZEC-USD	Tusd-usd	0.0
NEXO-USD	Tusd-usd	0.0
DOGE-USD	Tusd-usd	0.0
REPO-USD	Tusd-usd	0.0
PAX-USD	Tusd-usd	0.0
POLY-USD	Tusd-usd	0.0
ZIL-USD	Tusd-usd	0.0
WTC-USD	Tusd-usd	0.0
XEM-USD	Tusd-usd	0.0
LRC-USD	Tusd-usd	0.0
DCN-USD	Tusd-usd	0.0
FCT-USD	Tusd-usd	0.0
LRC-USD	Tusd-usd	0.0
ADA-USD	Tusd-usd	0.0
EURS-USD	Tusd-usd	0.0
BTG-USD	Tusd-usd	0.0
R-USD	Tusd-usd	0.0
AE-USD	Tusd-usd	0.0
IOST-USD	Tusd-usd	0.0
ONT-USD	Tusd-usd	0.0
FCT-USD	Tusd-usd	0.0
LKY-USD	Tusd-usd	0.0
ODE-USD	Tusd-usd	0.0
SC-USD	Tusd-usd	0.0
REP-USD	Tusd-usd	0.0
STEEM-USD	Tusd-usd	0.0
IOST-USD	Tusd-usd	0.0
ZIL-USD	Tusd-usd	0.0
MIOTA-USD	Tusd-usd	0.0
XZC-USD	Tusd-usd	0.0
POLY-USD	Tusd-usd	0.0
TRX-USD	Tusd-usd	0.0
MCO-USD	Tusd-usd	0.0
RVN-USD	Tusd-usd	0.0
DCR-USD	Tusd-usd	0.0
DGB-USD	Tusd-usd	0.0
USDT-USD	Tusd-usd	0.0
ZRX-USD	Tusd-usd	0.0
DAI-USD	Tusd-usd	0.0
WAN-USD	Tusd-usd	0.0
TUSD-USD	Tusd-usd	0.0
ARDR-USD	Tusd-usd	0.0
MIOTA-USD	Tusd-usd	0.0
STEEM-USD	Tusd-usd	0.0
BTC-USD	Tusd-usd	0.0
BCH-USD	Tusd-usd	0.0
WAX-USD	Tusd-usd	0.0
BAT-USD	Tusd-usd	0.0
EOS-USD	Tusd-usd	0.0
BAT-USD	Tusd-usd	0.0
KCS-USD	Tusd-usd	0.0
MKR-USD	Tusd-usd	0.0
ZRX-USD	Tusd-usd	0.0
XIN-USD	Tusd-usd	0.0
PAX-USD	Tusd-usd	0.0
HOT-USD	Tusd-usd	0.0
ODE-USD	Tusd-usd	0.0
DAI-USD	Tusd-usd	0.0
BCN-USD	Tusd-usd	0.0
NANO-USD	Tusd-usd	0.0
NEXO-USD	Tusd-usd	0.0
THETA-USD	Tusd-usd	0.0
INB-USD	Tusd-usd	0.0
ETN-USD	Tusd-usd	0.0
XTZ-USD	Tusd-usd	0.0
POWR-USD	Tusd-usd	0.0
XZC-USD	Tusd-usd	0.0
CNX-USD	Tusd-usd	0.0
CNX-USD	Tusd-usd	0.0
BNB-USD	Tusd-usd	0.0
VET-USD	Tusd-usd	0.0
PAY-USD	Tusd-usd	0.0
TUSD-USD	Tusd-usd	0.0
SC-USD	Tusd-usd	0.0
RDD-USD	Tusd-usd	0.0
XRP-USD	Tusd-usd	0.0
NPXS-USD	Tusd-usd	0.0
QTUM-USD	Tusd-usd	0.0
BTC-USD	Tusd-usd	0.0
XLM-USD	Tusd-usd	0.0
WTC-USD	Tusd-usd	0.0
ONT-USD	Tusd-usd	0.0
BNT-USD	Tusd-usd	0.0
AION-USD	Tusd-usd	0.0
OMG-USD	Tusd-usd	0.0
AION-USD	Tusd-usd	0.0
MANA-USD	Tusd-usd	0.0
WAN-USD	Tusd-usd	0.0
NANO-USD	Tusd-usd	0.0
GXS-USD	Tusd-usd	0.0
MANA-USD	Tusd-usd	0.0
XVG-USD	Tusd-usd	0.0
NEO-USD	Tusd-usd	0.0
BNB-USD	Tusd-usd	0.0
PPT-USD	Tusd-usd	0.0
PIVX-USD	Tusd-usd	0.0
BTM-USD	Tusd-usd	0.0
BSV-USD	Tusd-usd	0.0
BTS-USD	Tusd-usd	0.0
ETH-USD	Tusd-usd	0.0
R-USD	Tusd-usd	0.0
XEM-USD	Tusd-usd	0.0
ARK-USD	Tusd-usd	0.0
HC-USD	Tusd-usd	0.0
WAX-USD	Tusd-usd	0.0
ICX-USD	Tusd-usd	0.0
LINK-USD	Tusd-usd	0.0
MONA-USD	Tusd-usd	0.0
LSK-USD	Tusd-usd	0.0
GNT-USD	Tusd-usd	0.0
HT-USD	Tusd-usd	0.0
DGD-USD	Tusd-usd	0.0
WAVES-USD	Tusd-usd	0.0
GUSD-USD	Tusd-usd	0.0
REP-USD	Tusd-usd	0.0
NPXS-USD	Tusd-usd	0.0
HOT-USD	Tusd-usd	0.0
BCD-USD	Tusd-usd	0.0
VET-USD	Tusd-usd	0.0
USDC-USD	Tusd-usd	0.0
SNT-USD	Tusd-usd	0.0
OMG-USD	Tusd-usd	0.0
REPO-USD	Tusd-usd	0.0
ARK-USD	Tusd-usd	0.0
DOGE-USD	Tusd-usd	0.0
AE-USD	Tusd-usd	0.0
HT-USD	Tusd-usd	0.0
EURS-USD	Tusd-usd	0.0
PPP-USD	Tusd-usd	0.0
BSV-USD	Tusd-usd	0.0
BTM-USD	Tusd-usd	0.0
POWR-USD	Tusd-usd	0.0
MONA-USD	Tusd-usd	0.0
LSK-USD	Tusd-usd	0.0
KCS-USD	Tusd-usd	0.0
XMR-USD	Tusd-usd	0.0
RVN-USD	Tusd-usd	0.0
ARDR-USD	Tusd-usd	0.0
LKY-USD	Tusd-usd	0.0
MCO-USD	Tusd-usd	0.0
PPP-USD	Tusd-usd	0.0
BNT-USD	Tusd-usd	0.0
GXS-USD	Tusd-usd	0.0
PIVX-USD	Tusd-usd	0.0
ZEC-USD	Tusd-usd	0.0
XIN-USD	Tusd-usd	0.0
ETC-USD	Tusd-usd	0.0
BCH-USD	Tusd-usd	0.0
XRP-USD	Tusd-usd	0.0
DCN-USD	Tusd-usd	0.0
XTZ-USD	Tusd-usd	0.0
RDD-USD	Tusd-usd	0.0
KMD-USD	Tusd-usd	0.0
STRAT-USD	Ont-usd	0.0
HC-USD	Ont-usd	0.0
BTG-USD	Ont-usd	0.0
DCR-USD	Ont-usd	0.0
PPT-USD	Ont-usd	0.0
DGB-USD	Ont-usd	0.0
KMD-USD	Ont-usd	0.0
LTC-USD	Ont-usd	0.0
DASH-USD	Ont-usd	0.0
XLM-USD	Ont-usd	0.0
ICX-USD	Ont-usd	0.0
GUSD-USD	Ont-usd	0.0
AOA-USD	Ont-usd	0.0
ADA-USD	Ont-usd	0.0
SNT-USD	Ont-usd	0.0
THETA-USD	Ont-usd	0.0
MAID-USD	Ont-usd	0.0
DASH-USD	Ont-usd	0.0
MKR-USD	Ont-usd	0.0
USDC-USD	Ont-usd	0.0
LINK-USD	Ont-usd	0.0
BCN-USD	Ont-usd	0.0
LTC-USD	Ont-usd	0.0
INB-USD	Ont-usd	0.0
QTUM-USD	Ont-usd	0.0
BCD-USD	Ont-usd	0.0
ETC-USD	Ont-usd	0.0
PAI-USD	Ont-usd	0.0
ETH-USD	Ont-usd	0.0
USDT-USD	Ont-usd	0.0
GNT-USD	Ont-usd	0.0
WAVES-USD	Ont-usd	0.0
STRAT-USD	Ont-usd	0.0
MAID-USD	Ont-usd	0.0
BTS-USD	Ont-usd	0.0
TRX-USD	Ont-usd	0.0
ETN-USD	Ont-usd	0.0
PAI-USD	Ont-usd	0.0
NEO-USD	Ont-usd	0.0
XMR-USD	Ont-usd	0.0
AOA-USD	Ont-usd	0.0
XVG-USD	Ont-usd	0.0
EOS-USD	Ont-usd	0.0
DGD-USD	Ont-usd	0.0
PAY-USD	Ont-usd	0.0
ZEC-USD	Ont-usd	0.0
NEXO-USD	Ont-usd	0.0
DOGE-USD	Ont-usd	0.0
REPO-USD	Ont-usd	0.0
PAX-USD	Ont-usd	0.0
POLY-USD	Ont-usd	0.0
ZIL-USD	Ont-usd	0.0
WTC-USD	Ont-usd	0.0
XEM-USD	Ont-usd	0.0
LRC-USD	Ont-usd	0.0
DCN-USD	Ont-usd	0.0
FCT-USD	Ont-usd	0.0
LRC-USD	Ont-usd	0.0
ADA-USD	Ont-usd	0.0
EURS-USD	Ont-usd	0.0
BTG-USD	Ont-usd	0.0
R-USD	Ont-usd	0.0
AE-USD	Ont-usd	0.0
IOST-USD	Ont-usd	0.0
ONT-USD	Ont-usd	0.0
FCT-USD	Ont-usd	0.0
LKY-USD	Ont-usd	0.0
ODE-USD	Ont-usd	0.0
SC-USD	Ont-usd	0.0
REP-USD	Ont-usd	0.0
STEEM-USD	Ont-usd	0.0
IOST-USD	Ont-usd	0.0
ZIL-USD	Ont-usd	0.0
MIOTA-USD	Ont-usd	0.0
XZC-USD	Ont-usd	0.0
POLY-USD	Ont-usd	0.0
TRX-USD	Ont-usd	0.0
MCO-USD	Ont-usd	0.0
RVN-USD	Ont-usd	0.0
DCR-USD	Ont-usd	0.0
DGB-USD	Ont-usd	0.0
USDT-USD	Ont-usd	0.0
ZRX-USD	Ont-usd	0.0
DAI-USD	Ont-usd	0.0
WAN-USD	Ont-usd	0.0
TUSD-USD	Ont-usd	0.0
ARDR-USD	Ont-usd	0.0
MIOTA-USD	Ont-usd	0.0
STEEM-USD	Ont-usd	0.0
BTC-USD	Ont-usd	0.0
BCH-USD	Ont-usd	0.0
WAX-USD	Ont-usd	0.0
BAT-USD	Ont-usd	0.0
EOS-USD	Ont-usd	0.0
BAT-USD	Ont-usd	0.0
KCS-USD	Ont-usd	0.0
MKR-USD	Ont-usd	0.0
ZRX-USD	Ont-usd	0.0
XIN-USD	Ont-usd	0.0
PAX-USD	Ont-usd	0.0
HOT-USD	Ont-usd	0.0
ODE-USD	Ont-usd	0.0
DAI-USD	Ont-usd	0.0
BCN-USD	Ont-usd	0.0
NANO-USD	Ont-usd	0.0
NEXO-USD	Ont-usd	0.0
THETA-USD	Ont-usd	0.0
INB-USD	Ont-usd	0.0
ETN-USD	Ont-usd	0.0
XTZ-USD	Ont-usd	0.0
POWR-USD	Ont-usd	0.0
XZC-USD	Ont-usd	0.0
CNX-USD	Ont-usd	0.0
CNX-USD	Ont-usd	0.0
BNB-USD	Ont-usd	0.0
VET-USD	Ont-usd	0.0
PAY-USD	Ont-usd	0.0
TUSD-USD	Ont-usd	0.0
SC-USD	Ont-usd	0.0
RDD-USD	Ont-usd	0.0
XRP-USD	Ont-usd	0.0
NPXS-USD	Ont-usd	0.0
QTUM-USD	Ont-usd	0.0
BTC-USD	Ont-usd	0.0
XLM-USD	Ont-usd	0.0
WTC-USD	Ont-usd	0.0
ONT-USD	Ont-usd	0.0
BNT-USD	Ont-usd	0.0
AION-USD	Ont-usd	0.0
OMG-USD	Ont-usd	0.0
AION-USD	Ont-usd	0.0
MANA-USD	Ont-usd	0.0
WAN-USD	Ont-usd	0.0
NANO-USD	Ont-usd	0.0
GXS-USD	Ont-usd	0.0
MANA-USD	Ont-usd	0.0
XVG-USD	Ont-usd	0.0
NEO-USD	Ont-usd	0.0
BNB-USD	Ont-usd	0.0
PPT-USD	Ont-usd	0.0
PIVX-USD	Ont-usd	0.0
BTM-USD	Ont-usd	0.0
BSV-USD	Ont-usd	0.0
BTS-USD	Ont-usd	0.0
ETH-USD	Ont-usd	0.0
R-USD	Ont-usd	0.0
XEM-USD	Ont-usd	0.0
ARK-USD	Ont-usd	0.0
HC-USD	Ont-usd	0.0
WAX-USD	Ont-usd	0.0
ICX-USD	Ont-usd	0.0
LINK-USD	Ont-usd	0.0
MONA-USD	Ont-usd	0.0
LSK-USD	Ont-usd	0.0
GNT-USD	Ont-usd	0.0
HT-USD	Ont-usd	0.0
DGD-USD	Ont-usd	0.0
WAVES-USD	Ont-usd	0.0
GUSD-USD	Ont-usd	0.0
REP-USD	Ont-usd	0.0
NPXS-USD	Ont-usd	0.0
HOT-USD	Ont-usd	0.0
BCD-USD	Ont-usd	0.0
VET-USD	Ont-usd	0.0
USDC-USD	Ont-usd	0.0
SNT-USD	Ont-usd	0.0
OMG-USD	Ont-usd	0.0
REPO-USD	Ont-usd	0.0
ARK-USD	Ont-usd	0.0
DOGE-USD	Ont-usd	0.0
AE-USD	Ont-usd	0.0
HT-USD	Ont-usd	0.0
EURS-USD	Ont-usd	0.0
PPP-USD	Ont-usd	0.0
BSV-USD	Ont-usd	0.0
BTM-USD	Ont-usd	0.0
POWR-USD	Ont-usd	0.0
MONA-USD	Ont-usd	0.0
LSK-USD	Ont-usd	0.0
KCS-USD	Ont-usd	0.0
XMR-USD	Ont-usd	0.0
RVN-USD	Ont-usd	0.0
ARDR-USD	Ont-usd	0.0
LKY-USD	Ont-usd	0.0
MCO-USD	Ont-usd	0.0
PPP-USD	Ont-usd	0.0
BNT-USD	Ont-usd	0.0
GXS-USD	Ont-usd	0.0
PIVX-USD	Ont-usd	0.0
ZEC-USD	Ont-usd	0.0
XIN-USD	Ont-usd	0.0
ETC-USD	Ont-usd	0.0
BCH-USD	Ont-usd	0.0
XRP-USD	Ont-usd	0.0
DCN-USD	Ont-usd	0.0
XTZ-USD	Ont-usd	0.0
RDD-USD	Ont-usd	0.0
KMD-USD	Ont-usd	0.0
STRAT-USD	Btg-usd	0.0
HC-USD	Btg-usd	0.0
BTG-USD	Btg-usd	0.0
DCR-USD	Btg-usd	0.0
PPT-USD	Btg-usd	0.0
DGB-USD	Btg-usd	0.0
KMD-USD	Btg-usd	0.0
LTC-USD	Btg-usd	0.0
DASH-USD	Btg-usd	0.0
XLM-USD	Btg-usd	0.0
ICX-USD	Btg-usd	0.0
GUSD-USD	Btg-usd	0.0
AOA-USD	Btg-usd	0.0
ADA-USD	Btg-usd	0.0
SNT-USD	Btg-usd	0.0
THETA-USD	Btg-usd	0.0
MAID-USD	Btg-usd	0.0
DASH-USD	Btg-usd	0.0
MKR-USD	Btg-usd	0.0
USDC-USD	Btg-usd	0.0
LINK-USD	Btg-usd	0.0
BCN-USD	Btg-usd	0.0
LTC-USD	Btg-usd	0.0
INB-USD	Btg-usd	0.0
QTUM-USD	Btg-usd	0.0
BCD-USD	Btg-usd	0.0
ETC-USD	Btg-usd	0.0
PAI-USD	Btg-usd	0.0
ETH-USD	Btg-usd	0.0
USDT-USD	Btg-usd	0.0
GNT-USD	Btg-usd	0.0
WAVES-USD	Btg-usd	0.0
STRAT-USD	Btg-usd	0.0
MAID-USD	Btg-usd	0.0
BTS-USD	Btg-usd	0.0
TRX-USD	Btg-usd	0.0
ETN-USD	Btg-usd	0.0
PAI-USD	Btg-usd	0.0
NEO-USD	Btg-usd	0.0
XMR-USD	Btg-usd	0.0
AOA-USD	Btg-usd	0.0
XVG-USD	Btg-usd	0.0
EOS-USD	Btg-usd	0.0
DGD-USD	Btg-usd	0.0
PAY-USD	Btg-usd	0.0
ZEC-USD	Btg-usd	0.0
NEXO-USD	Btg-usd	0.0
DOGE-USD	Btg-usd	0.0
REPO-USD	Btg-usd	0.0
PAX-USD	Btg-usd	0.0
POLY-USD	Btg-usd	0.0
ZIL-USD	Btg-usd	0.0
WTC-USD	Btg-usd	0.0
XEM-USD	Btg-usd	0.0
LRC-USD	Btg-usd	0.0
DCN-USD	Btg-usd	0.0
FCT-USD	Btg-usd	0.0
LRC-USD	Btg-usd	0.0
ADA-USD	Btg-usd	0.0
EURS-USD	Btg-usd	0.0
BTG-USD	Btg-usd	0.0
R-USD	Btg-usd	0.0
AE-USD	Btg-usd	0.0
IOST-USD	Btg-usd	0.0
ONT-USD	Btg-usd	0.0
FCT-USD	Btg-usd	0.0
LKY-USD	Btg-usd	0.0
ODE-USD	Btg-usd	0.0
SC-USD	Btg-usd	0.0
REP-USD	Btg-usd	0.0
STEEM-USD	Btg-usd	0.0
IOST-USD	Btg-usd	0.0
ZIL-USD	Btg-usd	0.0
MIOTA-USD	Btg-usd	0.0
XZC-USD	Btg-usd	0.0
POLY-USD	Btg-usd	0.0
TRX-USD	Btg-usd	0.0
MCO-USD	Btg-usd	0.0
RVN-USD	Btg-usd	0.0
DCR-USD	Btg-usd	0.0
DGB-USD	Btg-usd	0.0
USDT-USD	Btg-usd	0.0
ZRX-USD	Btg-usd	0.0
DAI-USD	Btg-usd	0.0
WAN-USD	Btg-usd	0.0
TUSD-USD	Btg-usd	0.0
ARDR-USD	Btg-usd	0.0
MIOTA-USD	Btg-usd	0.0
STEEM-USD	Btg-usd	0.0
BTC-USD	Btg-usd	0.0
BCH-USD	Btg-usd	0.0
WAX-USD	Btg-usd	0.0
BAT-USD	Btg-usd	0.0
EOS-USD	Btg-usd	0.0
BAT-USD	Btg-usd	0.0
KCS-USD	Btg-usd	0.0
MKR-USD	Btg-usd	0.0
ZRX-USD	Btg-usd	0.0
XIN-USD	Btg-usd	0.0
PAX-USD	Btg-usd	0.0
HOT-USD	Btg-usd	0.0
ODE-USD	Btg-usd	0.0
DAI-USD	Btg-usd	0.0
BCN-USD	Btg-usd	0.0
NANO-USD	Btg-usd	0.0
NEXO-USD	Btg-usd	0.0
THETA-USD	Btg-usd	0.0
INB-USD	Btg-usd	0.0
ETN-USD	Btg-usd	0.0
XTZ-USD	Btg-usd	0.0
POWR-USD	Btg-usd	0.0
XZC-USD	Btg-usd	0.0
CNX-USD	Btg-usd	0.0
CNX-USD	Btg-usd	0.0
BNB-USD	Btg-usd	0.0
VET-USD	Btg-usd	0.0
PAY-USD	Btg-usd	0.0
TUSD-USD	Btg-usd	0.0
SC-USD	Btg-usd	0.0
RDD-USD	Btg-usd	0.0
XRP-USD	Btg-usd	0.0
NPXS-USD	Btg-usd	0.0
QTUM-USD	Btg-usd	0.0
BTC-USD	Btg-usd	0.0
XLM-USD	Btg-usd	0.0
WTC-USD	Btg-usd	0.0
ONT-USD	Btg-usd	0.0
BNT-USD	Btg-usd	0.0
AION-USD	Btg-usd	0.0
OMG-USD	Btg-usd	0.0
AION-USD	Btg-usd	0.0
MANA-USD	Btg-usd	0.0
WAN-USD	Btg-usd	0.0
NANO-USD	Btg-usd	0.0
GXS-USD	Btg-usd	0.0
MANA-USD	Btg-usd	0.0
XVG-USD	Btg-usd	0.0
NEO-USD	Btg-usd	0.0
BNB-USD	Btg-usd	0.0
PPT-USD	Btg-usd	0.0
PIVX-USD	Btg-usd	0.0
BTM-USD	Btg-usd	0.0
BSV-USD	Btg-usd	0.0
BTS-USD	Btg-usd	0.0
ETH-USD	Btg-usd	0.0
R-USD	Btg-usd	0.0
XEM-USD	Btg-usd	0.0
ARK-USD	Btg-usd	0.0
HC-USD	Btg-usd	0.0
WAX-USD	Btg-usd	0.0
ICX-USD	Btg-usd	0.0
LINK-USD	Btg-usd	0.0
MONA-USD	Btg-usd	0.0
LSK-USD	Btg-usd	0.0
GNT-USD	Btg-usd	0.0
HT-USD	Btg-usd	0.0
DGD-USD	Btg-usd	0.0
WAVES-USD	Btg-usd	0.0
GUSD-USD	Btg-usd	0.0
REP-USD	Btg-usd	0.0
NPXS-USD	Btg-usd	0.0
HOT-USD	Btg-usd	0.0
BCD-USD	Btg-usd	0.0
VET-USD	Btg-usd	0.0
USDC-USD	Btg-usd	0.0
SNT-USD	Btg-usd	0.0
OMG-USD	Btg-usd	0.0
REPO-USD	Btg-usd	0.0
ARK-USD	Btg-usd	0.0
DOGE-USD	Btg-usd	0.0
AE-USD	Btg-usd	0.0
HT-USD	Btg-usd	0.0
EURS-USD	Btg-usd	0.0
PPP-USD	Btg-usd	0.0
BSV-USD	Btg-usd	0.0
BTM-USD	Btg-usd	0.0
POWR-USD	Btg-usd	0.0
MONA-USD	Btg-usd	0.0
LSK-USD	Btg-usd	0.0
KCS-USD	Btg-usd	0.0
XMR-USD	Btg-usd	0.0
RVN-USD	Btg-usd	0.0
ARDR-USD	Btg-usd	0.0
LKY-USD	Btg-usd	0.0
MCO-USD	Btg-usd	0.0
PPP-USD	Btg-usd	0.0
BNT-USD	Btg-usd	0.0
GXS-USD	Btg-usd	0.0
PIVX-USD	Btg-usd	0.0
ZEC-USD	Btg-usd	0.0
XIN-USD	Btg-usd	0.0
ETC-USD	Btg-usd	0.0
BCH-USD	Btg-usd	0.0
XRP-USD	Btg-usd	0.0
DCN-USD	Btg-usd	0.0
XTZ-USD	Btg-usd	0.0
RDD-USD	Btg-usd	0.0
KMD-USD	Btg-usd	0.0
STRAT-USD	Qtum-usd	0.0
HC-USD	Qtum-usd	0.0
BTG-USD	Qtum-usd	0.0
DCR-USD	Qtum-usd	0.0
PPT-USD	Qtum-usd	0.0
DGB-USD	Qtum-usd	0.0
KMD-USD	Qtum-usd	0.0
LTC-USD	Qtum-usd	0.0
DASH-USD	Qtum-usd	0.0
XLM-USD	Qtum-usd	0.0
ICX-USD	Qtum-usd	0.0
GUSD-USD	Qtum-usd	0.0
AOA-USD	Qtum-usd	0.0
ADA-USD	Qtum-usd	0.0
SNT-USD	Qtum-usd	0.0
THETA-USD	Qtum-usd	0.0
MAID-USD	Qtum-usd	0.0
DASH-USD	Qtum-usd	0.0
MKR-USD	Qtum-usd	0.0
USDC-USD	Qtum-usd	0.0
LINK-USD	Qtum-usd	0.0
BCN-USD	Qtum-usd	0.0
LTC-USD	Qtum-usd	0.0
INB-USD	Qtum-usd	0.0
QTUM-USD	Qtum-usd	1.0
BCD-USD	Qtum-usd	0.0
ETC-USD	Qtum-usd	0.0
PAI-USD	Qtum-usd	0.0
ETH-USD	Qtum-usd	0.0
USDT-USD	Qtum-usd	0.0
GNT-USD	Qtum-usd	0.0
WAVES-USD	Qtum-usd	0.0
STRAT-USD	Qtum-usd	0.0
MAID-USD	Qtum-usd	0.0
BTS-USD	Qtum-usd	0.0
TRX-USD	Qtum-usd	0.0
ETN-USD	Qtum-usd	0.0
PAI-USD	Qtum-usd	0.0
NEO-USD	Qtum-usd	0.0
XMR-USD	Qtum-usd	0.0
AOA-USD	Qtum-usd	0.0
XVG-USD	Qtum-usd	0.0
EOS-USD	Qtum-usd	0.0
DGD-USD	Qtum-usd	0.0
PAY-USD	Qtum-usd	0.0
ZEC-USD	Qtum-usd	0.0
NEXO-USD	Qtum-usd	0.0
DOGE-USD	Qtum-usd	0.0
REPO-USD	Qtum-usd	0.0
PAX-USD	Qtum-usd	0.0
POLY-USD	Qtum-usd	0.0
ZIL-USD	Qtum-usd	0.0
WTC-USD	Qtum-usd	0.0
XEM-USD	Qtum-usd	0.0
LRC-USD	Qtum-usd	0.0
DCN-USD	Qtum-usd	0.0
FCT-USD	Qtum-usd	0.0
LRC-USD	Qtum-usd	0.0
ADA-USD	Qtum-usd	0.0
EURS-USD	Qtum-usd	0.0
BTG-USD	Qtum-usd	0.0
R-USD	Qtum-usd	0.0
AE-USD	Qtum-usd	0.0
IOST-USD	Qtum-usd	0.0
ONT-USD	Qtum-usd	0.0
FCT-USD	Qtum-usd	0.0
LKY-USD	Qtum-usd	0.0
ODE-USD	Qtum-usd	0.0
SC-USD	Qtum-usd	0.0
REP-USD	Qtum-usd	0.0
STEEM-USD	Qtum-usd	0.0
